"bearing","State","Skew.x","Kurt.x","FTF.x","BPFI.x","BPFO.x","BSF.x","Skew.y","Kurt.y","FTF.y","BPFI.y","BPFO.y","BSF.y","VHF.pow.x","HF.pow.y"
"b1","early",-0.115997436191115,0.794319210162889,6.14596828549339,11.7792892193081,0.933775474197806,10.4251441680438,0.199076779046497,2.00124978370167,5.03913105361112,6.05780760533336,4.19545144846832,30.9705425209263,16854.895050513,28836.9856696521
"b1","early",-0.0896054035505719,0.950127989809087,6.43604543518616,10.9555624430784,5.13580798599864,15.1642328589715,0.18683114781231,2.02064626389131,8.99326765008574,10.3198036255824,14.335832773942,26.2253171544409,17238.4626854045,28430.7552332008
"b1","early",-0.0500097479525551,0.935510416081019,8.55491745601897,13.4862963899752,3.85784330444278,13.9812510141947,0.0816949246904608,1.18194439995498,10.5386825332534,12.6748380533066,6.86336455723756,12.2457968328321,17267.3502617609,28953.1797571562
"b1","early",0.00895383273768937,1.11753307753431,5.85305732217456,5.02363089557086,9.0376751242733,14.2241027079241,0.099469544566121,1.63662260764083,14.8342892494443,11.3361373558813,11.0452969094671,16.7482583398233,17752.64639223,29174.3559835521
"b1","early",-0.0457102349564194,1.116849409797,3.41225818215781,3.37633763459801,9.75422400175354,19.096558328409,0.103767094723058,1.29211725215314,4.67492615050255,11.7324346675585,2.662671233769,15.6391702556891,17503.4509589415,29546.7760405998
"b1","early",-0.0525642399481353,0.840039856960972,2.39435842212846,1.17076450161004,1.93161452165327,15.837653275107,0.14836416594943,1.6734580260846,3.52151803624707,8.42564933447122,10.9570442318722,24.9615585698806,17114.6925183488,29004.0713722207
"b1","early",-0.0495269519073475,1.01030662143134,3.08530335935116,1.78244330463912,3.47811471623548,18.5155238859487,0.0825013847696683,1.54175887746169,5.02767866929087,6.09458037724825,9.33905621636741,31.4705123393683,17085.1322200764,28714.1792362403
"b1","early",-0.0370412499899649,0.849567302138408,6.14645160132472,5.51735514768795,2.47237244755589,7.31630269767156,0.136858749339695,1.32480417567648,4.87458057301612,11.4862659489375,4.19213619094142,24.1052968433258,16995.2229161692,28283.4723680904
"b1","early",0.0121088039817722,0.980302694848169,3.40224512313078,5.59044406929314,4.5079654912474,15.869496120102,0.205195017899721,2.26848478046383,1.19384630010639,5.71316251060399,8.36246510502603,21.0136306402567,17195.8415991285,28502.3004809629
"b1","early",-0.0584071795708243,1.46232435874218,2.8391171499856,0.276665330985367,3.84332028507635,19.1416741262182,0.109416524495683,1.46057081139677,3.08116116306901,3.60328253642645,12.0416554275254,30.879973290889,17160.0185964358,28707.0850336255
"b1","early",-0.0297959473953406,0.931852851274074,4.09179764575362,2.28007782674537,5.42902195884359,20.6408527420149,0.101446212587706,1.47945456560146,8.88054478959114,5.52505336244783,7.89908175887428,22.6282692146795,17222.1196012875,29013.2414827115
"b1","early",-0.0566860079241975,0.777529451208834,7.10770881993221,8.3237229744272,8.26061911451071,20.1239345328445,0.157484818531375,1.13692106009255,1.45483724076661,1.1335752473397,3.32213297628469,21.0713838591694,16918.9132509325,28467.7211237477
"b1","early",-0.0127458424596004,1.02746759063335,11.7466439526726,9.735630921682,3.60018455711325,16.6608758542471,0.120401663649267,1.3991470564897,6.51101084317999,1.46338401201711,9.76170215684626,19.7196230071224,17128.1470409683,28562.2940356496
"b1","early",-0.0226654502344898,1.05621076378786,1.70514180828305,7.71411299867229,7.81842692352821,14.1009400570778,0.0330432256803122,1.08939051933162,10.2468738573867,4.84416575604616,3.11023641464901,21.2710291636705,17283.8516314959,28867.8621100872
"b1","early",0.0201321621258998,1.06109851849456,3.58671241234876,10.6647412042117,10.2925023902759,21.5113895725791,0.131368385424299,1.62820409560093,10.1863972674385,13.593930436335,3.71260636087323,32.3784708019236,16902.4542975057,28274.7713907485
"b1","early",-0.0250579842901902,1.24543999977052,5.73537425273285,2.7645507056038,4.0616554556515,10.5913036330847,0.133726494613351,1.59024243831229,5.00036360654788,10.6947409179567,4.0555235470599,13.9584480438935,17348.1037331273,28742.080749001
"b1","early",-0.0691560076275703,1.06859542514431,6.37424435765595,6.59254661021267,4.34694505453895,16.4698808979891,0.093367247682421,1.25438100389782,8.27815602891113,13.145036484451,14.088636254438,19.4722588181571,17106.573886377,28782.3969625152
"b1","early",0.0223361040078388,0.698895597114862,1.2289385949989,3.48218276173326,6.49506071411459,23.629231290508,0.0622972169723129,0.889456391207052,13.921392672336,9.12875348838915,9.50104075237047,20.0872470043418,17136.9313452587,28675.4177344628
"b1","early",-0.0365271638425326,1.21850170350109,4.5902895614072,2.8536333607002,3.41969502181267,11.9016305070193,0.0733322553517787,1.66939306570191,11.3908135713313,13.3858188462105,9.94937111493514,22.7418342671481,17342.7196161115,29053.2336076085
"b1","early",-0.0517852986181565,1.14792477679365,10.1322517079737,3.78918388115542,5.56863895776361,21.9659704709054,0.167064651510592,1.60657685623201,11.4787379980442,12.264834123494,6.62808994132663,19.0135611909706,17270.3490370446,28346.5211054654
"b1","early",-0.0758087235874401,1.23112518982593,3.48356187820398,2.79349967767178,4.18911458318472,17.1854535384331,0.117887781792563,2.3564169106109,5.80971068210195,3.00197801893714,5.59155164543486,24.8865484592369,17118.4773593842,28199.1038020693
"b1","early",-0.0297635678644461,1.01949651035731,1.58073683520213,5.64545446848832,9.25192151653317,26.5010513437158,0.151258171641416,1.472305159063,6.78898763665287,14.0706959117778,6.59502892227596,17.449230609643,18567.6114740117,30939.6563536118
"b1","early",-0.0478312869532081,0.819302311547192,14.5609260659369,16.4519146362564,10.2016323213566,15.5411254324198,0.119596626766966,1.45705604945807,3.57571130686761,5.97479465072784,7.56316910284614,22.2061897600913,18650.6694681415,31939.9433794836
"b1","early",-0.0601575075178823,1.2949070167287,8.31200589590074,2.05456265777317,0.0829447812001612,17.0464242177037,0.102376207588244,1.43260385333837,8.21534543013047,3.44330925612366,7.65584456035715,20.531012403992,17385.0082233558,28400.7267099951
"b1","early",-0.0399370045035067,1.0333613358342,5.76138827619318,4.8348227446872,1.00593982882979,13.4589603128245,0.0895436889968584,1.4358643120638,7.26069305927995,5.12815003935453,10.2564210315947,12.7350691246365,16984.2411364913,28645.844041431
"b1","early",-0.0314229628059383,0.699515235091625,4.6610220876523,2.50732953899472,8.35466506233885,24.664191061743,0.0376523357315817,1.20534489918193,5.09386715472215,6.31056404440912,3.81579259948173,26.9382684586383,18496.745676647,31155.5986169858
"b1","early",-0.0629464189073776,0.752641716424896,4.12084720080528,17.9786715501515,12.948344533227,23.5514503752262,0.0803976226019298,1.09479180443119,9.99342378351139,1.8748998463123,8.08429960809546,21.0601995416652,18750.620451951,32207.2160640812
"b1","early",-0.0653954203828875,0.828332643632753,4.30354790572704,4.36804990055884,8.55435465110876,12.6661115408515,0.0843327944057187,1.30091093261199,2.05851518953949,2.02284043540746,6.26787376728989,27.4314428780687,17564.6557614962,28837.5851690157
"b1","early",-0.00381125498548479,0.887454781283934,2.78988691527098,3.61380822114493,2.88830154778843,14.6497226763277,0.11224733270422,1.23560426776311,7.24037413949289,8.17952615269029,5.53260963920512,17.9662083358627,16907.8043185974,28645.5487903474
"b1","early",-0.00867853453014411,1.16444892392378,6.04722011819748,11.296697940353,7.37716914723119,20.5682654560232,0.12877923544403,2.30114846320435,8.02630232132445,4.04041060434009,11.4986406440176,16.8587535309924,17156.6243098194,29073.3393684477
"b1","early",-0.0276281175976595,0.755062196599579,10.9881521533473,4.64322496184067,1.35718120391862,19.223062261463,0.077455805042233,1.11774958517033,2.40687937400242,11.5345675419225,8.52100915664604,25.6188856914127,17040.1291248014,27997.9444418057
"b1","early",0.00487875946974092,0.676091793743014,3.95792558005006,6.10574804279144,7.32535561756746,15.2943244709107,0.0616534188714466,1.36293829475329,7.13014621881198,16.1307135293339,5.49978737587055,30.0096568047199,19084.3972358961,32600.0539904799
"b1","early",-0.0852362633299793,1.03139257079387,2.58080810121317,10.9550885502934,10.6484260394495,19.4300672385702,0.0831182965336664,1.74546807028166,14.5773886770736,12.2999099429619,7.23503885114595,24.83716376077,17368.2155448771,29138.8498104088
"b1","early",-0.0709111411426896,1.04528311987466,7.16050302292065,0.37479361261672,2.38076868831779,15.1599538923074,0.124999189103122,1.72889357715801,2.26380735591081,2.29751400372907,5.42266244432927,10.3382560915429,17636.2759002961,28962.8711685118
"b1","early",-0.0452742331907827,0.821373232730461,3.16182094978406,7.11364889280293,7.48827807861677,20.6551336251997,0.149111328474974,1.491195595327,6.05367629353977,9.32848168680793,11.9644125754829,21.8727175563373,16989.6704095929,28459.1807597356
"b1","early",-0.0655131561781828,1.29341328581766,7.71442208609209,7.03449296380408,3.51634572030788,15.4260674656319,0.135609669222666,1.52902343983648,4.90436605838771,3.21558199836127,6.2283616339675,27.476351438729,18077.1897639901,32074.5975007502
"b1","early",-0.0729852980057096,1.02070808153635,9.69823568447723,3.82586256795296,4.94286474765323,11.4909602495726,0.10144050746729,1.35399672995457,14.3693855236325,16.4595706811281,7.80256698366872,26.3393356094607,18888.758663277,33701.0242639746
"b1","early",-0.0409830652201551,0.84390028875222,7.1706476993356,7.84068378905994,4.81797516768902,15.9180434121294,0.0562405831602765,1.16147444235333,9.94547049572176,9.95582926067663,15.4512500820465,27.0409050636857,18180.0098601643,32326.3126990072
"b1","early",-0.10118499639158,1.34308094063894,13.0620618028525,4.91002290971274,1.47246262215235,10.3719118136924,0.10750566285015,1.21024086502259,1.41368475135115,3.59987151615981,9.71049699798418,24.5493975712575,17751.7672466955,31367.1179042447
"b1","early",-0.0662703190952775,1.25000021040643,4.61415921629167,7.47868276064676,3.16917040209703,19.9969966641688,0.118705456497263,2.07533501925172,9.00385187149686,6.62598748939101,10.1480869321163,23.7148235691312,18265.909398145,31167.2382688314
"b1","early",-0.106276142093251,1.38776147449368,7.32223534126047,3.61008289220423,3.62857822890313,15.2028187478349,0.214384684241852,1.99684526090666,15.7484026194741,6.29211889216184,13.3003376493836,19.2632039244904,17811.4396556942,31252.4824257812
"b1","early",-0.0285817048126346,0.968485162513038,8.84857850872861,4.8890961045849,2.01817247414808,22.9184840065497,0.079842518053994,1.17514893515652,4.96222242905517,4.98910255913321,6.1943622934765,24.538872674071,18677.5372032792,32673.7318394558
"b1","early",-0.0568424840224797,1.27771331986905,8.65799294238922,3.25375928860887,3.89326729461571,15.0192111684498,0.0440192754361682,1.33771150574523,6.92789653066286,10.4897061253452,13.4916523213125,5.84714576772376,17640.7765273196,31466.7363814551
"b1","early",-0.0567357730146856,1.23721855646722,5.27195761184396,8.20890640132223,2.35081744550372,12.807654185639,0.0747026669736243,1.15178986811957,4.51307362607107,9.18723096017372,5.88997819700169,27.6939198949154,17814.0885982136,31291.1719757004
"b1","early",-0.00174268988583209,1.00678176764666,6.54034872378493,12.0398438451569,3.87028994630332,21.815285099186,0.119155639276966,1.55609034720094,9.99774628652249,4.51366269367443,4.76082976330289,21.3192565040405,17855.9748975698,31247.6734746767
"b1","early",-0.0745482393691245,1.17578209014909,6.97662983408471,5.59745356942424,2.34707218512994,19.9250633991517,0.194096820585731,1.78819428406701,1.47388138271306,7.39775390177581,10.9951608551158,22.0570282810085,17509.645054683,30899.7398055722
"b1","early",-0.0514678719351653,1.55130419593211,13.7086431427995,6.67866126369368,7.43498202358344,10.721600104638,0.121324365831627,1.40139927228018,8.6878879348421,10.1229162558941,7.69590331935408,28.4359699356496,18268.5732464979,33737.9921883045
"b1","early",-0.0855299478410468,1.46922474455383,3.77835893133296,9.87752212124837,11.3622639121935,11.5763160495797,0.0960162453496784,2.06329670938703,9.11763227961853,8.56188763741272,5.25832920811279,18.1264503821077,17366.3018422784,31430.8005475141
"b1","early",-0.03515859535141,1.12893605922515,0.534186351781362,5.95431681200326,11.7348441846055,11.2350947552019,0.0932607473467649,1.53457594098778,0.111091182558056,6.79140029919424,10.3949807893548,17.5310078887956,17881.0518017055,31211.3933537038
"b1","early",-0.0640955365036791,1.17366448706801,6.31464263108054,5.0037672015201,10.2340952370608,15.2886248875055,0.162441097020901,1.6784788372689,10.8932559582791,4.49921197711862,14.0015814010604,23.1440597045581,17768.1308820375,31161.8739645555
"b1","early",-0.040318721489182,1.20199333140175,9.95784229781525,2.29974980637138,6.86499751502829,5.90516851397159,0.133674472029769,1.56729500254616,3.30063638870669,14.2153880137145,7.27791831642208,15.6808852716461,17309.218609309,31620.9718681546
"b1","early",-0.0714573853151399,1.13881838102076,12.1025902577233,12.1913603615573,9.74968824157381,7.58798076452706,0.059190007357966,1.20976974865577,0.420895727782829,12.0894144099752,16.0899699785505,22.7499465622649,17898.9048137235,32041.1667551395
"b1","early",-0.0135286178714785,1.08748405171389,5.58511735441065,7.72133954392979,6.36816604034686,13.2753510488166,0.0619961912715444,1.03884464867852,8.72953062825262,8.41413792457283,5.19529599966552,18.8693731162113,17633.1726529942,31260.4489571193
"b1","early",-0.128586106131132,1.61622439888246,10.1603899207538,15.283720991012,2.5738538742088,19.6292736835994,0.0867307417520572,1.62522253228208,7.52766677956611,6.31841520411008,16.6080818661893,17.8318517037714,17873.0565103015,31883.7771893763
"b1","early",-0.0428779083751085,1.3728517024605,5.34567709406406,9.84742932752514,1.28575586181435,17.684023334122,0.0640210137261505,1.07142540383903,9.84867478404614,7.75949811172366,7.07278478324129,28.5723486334171,17405.3104635551,31354.8321423082
"b1","early",-0.0331789755834794,0.929652715904901,7.87014434935742,3.6365478388999,2.56941641101907,18.9523235569836,0.119572608984444,1.32463966140002,14.0710080744147,7.48264361409649,1.92968267685465,18.0807120322022,17038.5205365951,31251.3941198517
"b1","early",-0.0872017138027795,1.3381369436042,10.4071157734811,14.6796132735609,3.44997423144839,9.54488405097033,0.181496765977953,1.8617791082867,5.22975294591631,7.26072492020385,14.8095426258772,21.6802305071448,17586.806505829,31490.7807944399
"b1","early",-0.0376111661898415,0.950864247795989,3.25956414925438,0.854380652098583,2.03018948388733,15.2636764628349,0.0778978634735743,1.4494666799571,5.41295846864446,9.41415118693914,10.7374207030215,17.1368240858131,17797.7789081297,31798.0245215211
"b1","early",-0.0428377445619768,1.26627982914483,1.5848773137294,11.4142734211064,6.71730396563305,26.0558789279299,0.187617982380812,2.39168246260983,21.4229035304438,16.3795742071584,13.8306131850624,27.4828658102248,18043.6587291287,31436.3008994136
"b1","early",-0.0923676560151752,1.24645388400976,4.81577845267766,15.5489818469748,5.43357416656922,17.8177244374186,0.112125317744646,1.63395630766567,13.9366705047841,8.12206536505114,6.9152574445991,18.1628798130825,16856.0814439956,31638.2917484395
"b1","early",-0.0462257273106391,1.33753700628731,1.50851238101395,11.5145944492186,6.14287632648334,19.0863896831183,0.111579994126019,1.70656792652582,7.04648327387026,8.77951924966924,1.17137279872739,17.2844075310945,17666.2059829396,31826.5872139991
"b1","early",-0.057625399728698,1.19281122496871,5.25792272587809,5.7280464122349,2.52098094791118,25.7646699983074,0.0243249115449069,1.17410869933657,7.93076290792841,8.92518388690169,5.59184947048764,22.5399712936958,18477.112025186,33835.9806839545
"b1","early",-0.132460150863867,1.36833634635132,10.1277358794585,6.8352105652922,12.0667695217499,16.2410927695131,0.169712464042044,1.91356580765981,19.776332401832,19.0696208089528,4.46823736862449,13.5407299660516,17454.927764169,32074.6252990757
"b1","early",0.038045065403369,1.0789438033275,7.21027334574735,3.90870112993454,9.87098214347991,9.26120918027037,0.132835104785918,1.54907500841189,2.6343969751957,10.0593291151128,7.57839088577995,23.1935596388851,17968.511598992,31950.9924156601
"b1","early",-0.0664802299639629,1.14184097442043,3.66127613573266,13.6371943891189,2.27193125310664,18.5120722892065,0.0542663140675854,1.59822255137204,12.1554883816553,3.3221326181929,5.43380228187134,34.9752376098796,17950.0036878557,31800.9226444679
"b1","early",0.00538121985034314,1.36342239482922,3.61454136927545,16.6596039393837,7.67587665843752,8.79299161168939,0.117899781208935,1.69060403295306,2.50414353354999,12.9318770045179,10.8180024615286,12.9936848326404,17908.8748636683,31803.7107834094
"b1","early",-0.103890915333328,1.24137826155026,6.67728260644918,2.07290417351233,8.94573836850183,15.5401453279311,0.140294981474137,2.19793389249876,2.93756943429439,4.08079330616284,14.4882416000267,19.2370579778402,18259.5585228575,31723.9957982757
"b1","early",0.0715642136359594,1.14209128264997,6.47495534810053,3.22599490104079,3.28689116960125,12.0667816508832,0.0690953026762328,1.25027902817976,10.1889934341782,7.59653384753329,8.03163493705079,27.7404215758632,17324.1135526676,30806.1479044623
"b1","early",-0.0367735465066538,1.23513481847281,8.11582354359152,6.51531410536778,9.12776571062589,12.1027094398349,0.142412560177402,1.39108714556972,3.18987491742135,5.32316430956936,11.7379284764001,22.2339155945355,18142.6801023453,31336.2913189129
"b1","early",-0.0259368344379061,1.11314080536844,1.5930710900888,6.09516250211907,2.7808690176548,12.5924473081275,0.0607972610412873,1.35928521279271,13.0234478237824,3.84151130789868,6.3413200486925,20.0526424668997,17823.0556238348,31913.0274885213
"b1","normal",0.00583688704217603,1.06943667952831,6.31948116719642,12.1934947485065,10.3290419359476,18.1973611892795,0.082467693451842,1.15122407160733,5.86410219722547,4.30376264302802,16.6666246007081,17.8322305228175,19323.8723479552,35772.6501436076
"b1","early",-0.106193641316916,1.56475749030399,9.99926751869074,7.54163801282275,3.69617687424608,12.2389818082738,0.041069291614046,1.12842896662779,5.04609451115094,10.3111340920728,12.2262841013335,18.3334290543263,17990.4937536647,32347.0939388489
"b1","early",-0.031516753877258,1.06255956454349,2.14989367733504,11.3813166898796,6.94401600542911,14.193318317706,0.0428880004143503,1.03380266513961,5.17659926091864,3.19299035067585,15.2454235013941,26.2846939069814,17312.6899397544,31180.7080400388
"b1","early",-0.105270548920798,1.32458479408562,4.76983869643943,3.85667096579447,2.08919538052937,14.3525302367669,0.0725017056644889,1.14596843441853,6.9412824685863,7.21581925669779,7.814882259843,20.1746796016019,18110.5471434619,31805.4010542383
"b1","early",0.0184719007792043,0.960440698852601,5.95047307036518,4.97717905470468,13.4785484407571,27.0215061254619,0.0686727214226446,1.04768458618364,5.4911331589104,16.7264024599432,10.4049634124609,24.7097923658925,17787.8266831188,32010.3153419119
"b1","early",-0.0374933117953856,1.40889401197454,9.23543989115498,2.21729192037204,8.62135360269819,12.54041977976,0.105598260539244,1.35652896261413,3.82417798804977,14.0984989066589,10.2180798303105,19.0941848338059,18123.4863090443,32423.8689257515
"b1","early",-0.0956367159727383,1.19599783888388,7.23216785423383,12.1271117483521,7.76392575119254,23.5516373826154,0.0957318763372252,1.0548491284606,5.4723261236557,1.52063243375918,13.124825720985,22.4830140121942,17972.0338403792,31673.6885956818
"b1","early",-0.0977788733610579,1.14825440987897,1.94440133476128,4.94054392527502,5.27873585752144,11.506846477586,0.0379776024517191,0.936365409839038,9.02054314711029,15.0975546761745,7.75558301512146,21.6264544185996,17711.8627512962,31161.3794590984
"b1","early",-0.0446525389253182,1.04605894802402,2.10112517040989,7.45575809748327,6.84450518728208,22.4186250000854,0.063770914064056,1.4046621028382,4.85659757112552,5.36604281413006,8.03469886662861,16.2273000888445,18297.0586648475,31595.107233257
"b1","early",-0.0585970756388806,1.10179266987665,11.9035974378256,8.9588108639743,6.91333358257847,18.5970651272919,0.111968046819467,1.35331107076515,7.34854136551673,16.3786446840772,11.4399702146799,22.6128057901214,18395.7762346294,32291.7783354827
"b1","early",-0.084252084805599,1.1788536804917,8.38901260690663,9.54760290953564,7.35835081030294,15.9984540726823,0.0150275592755788,1.47970652328061,2.7967835592984,7.37183039786195,7.90178751170788,20.2587320519553,18633.2640677738,32692.0075459734
"b1","early",-0.0650185576038829,1.22791767118398,1.26933692374623,2.6234329751015,7.7114149307857,24.1298036586381,0.0667753918554318,1.50299223769514,5.5817518352673,3.55465322987378,18.9181618701983,19.5689601372432,17657.5117734541,31916.4804396956
"b1","early",-0.0165817716438539,0.962927767845398,8.91068086581713,7.11508977626414,15.5388970694151,20.1727711842797,0.0490339706576526,1.01946868078567,15.7228525452605,10.8563945667971,12.981899617564,10.8491059473369,17699.0217047022,31632.8431946232
"b1","early",-0.0482659532946757,1.07596461268699,7.25521957753856,11.2842631115069,6.29384543060095,15.1831042448794,0.150294850222312,1.91420593001665,15.9630975342399,13.9324010485948,6.9795498003317,23.6171090424209,17923.358448916,31807.4168593953
"b1","early",-0.0525822236509461,1.14092481037291,6.72872693462636,8.13338530018061,3.57334393795597,8.24465201997104,0.0512641870027903,1.05910352066475,5.35168581137769,12.1625137667655,7.86387971320483,18.8771303908914,18122.7144000544,31946.0843372429
"b1","early",-0.0604693218726033,1.27809115048924,7.84453144670885,2.23839562700658,7.79164743168537,16.9968637500516,0.0329974619788739,1.39176606176191,11.8205375696229,16.1499266437195,9.77042189011456,21.397105087857,17670.6470605216,31229.3045956607
